Descrição;Classe
MOTOBOMBA;MAQUINAS E EQUIPAMENTOS
BOMBA SUBMERSA C MOTOR 7 E MEIO CV;MAQUINAS E EQUIPAMENTOS
BOMBA SUBMERSA C MOTOR 7 E MEIO CV;MAQUINAS E EQUIPAMENTOS
VENTILADOR AXIAL;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA C MOTOR 15CV;MAQUINAS E EQUIPAMENTOS
SCANNER DO FORNO;MAQUINAS E EQUIPAMENTOS
SEPARADOR DINAMICO;MAQUINAS E EQUIPAMENTOS
PALETEIRA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
PALETEIRA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
CD CENTRAL TOW GO;MAQUINAS E EQUIPAMENTOS
BALANCA DE ADITIVOS;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO C MOTOREDUTOR;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO C MOTOREDUTOR;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
DISJUNTOR A GAS;MAQUINAS E EQUIPAMENTOS
ELEVADOR DE CANECAS C MOTOR ELETRICO 10CV;MAQUINAS E EQUIPAMENTOS
TRANSFORMADOR TRIFASICO;MAQUINAS E EQUIPAMENTOS
ELEVADOR DE CANECAS;MAQUINAS E EQUIPAMENTOS
CANHAO DESAGREGADOR;MAQUINAS E EQUIPAMENTOS
CANHAO DESAGREGADOR;MAQUINAS E EQUIPAMENTOS
PAINEL ELETRICO;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
BOMBA DE OLEO;MAQUINAS E EQUIPAMENTOS
DINAMOMETRO DIGITAL;MAQUINAS E EQUIPAMENTOS
VALVULA GUILHOTINA;MAQUINAS E EQUIPAMENTOS
VALVULA GUILHOTINA;MAQUINAS E EQUIPAMENTOS
VALVULA GUILHOTINA;MAQUINAS E EQUIPAMENTOS
MODULO IHM CONTROLE DE ESTACOES;MAQUINAS E EQUIPAMENTOS
BOMBA DE OLEO;MAQUINAS E EQUIPAMENTOS
BOMBA DE OLEO;MAQUINAS E EQUIPAMENTOS
PAINEL DE FERRAMENTAS EM ACO;MAQUINAS E EQUIPAMENTOS
PAINEL DE FERRAMENTAS EM ACO;MAQUINAS E EQUIPAMENTOS
AQUECEDOR INDUTIVO;MAQUINAS E EQUIPAMENTOS
ETIQUETADORA;MAQUINAS E EQUIPAMENTOS
CARREGADOR DE BATERIAS;MAQUINAS E EQUIPAMENTOS
LEITOR DE CODIGO DE BARRAS;MAQUINAS E EQUIPAMENTOS
HOTSPOT COMUNICADOR CLP;MAQUINAS E EQUIPAMENTOS
HOTSPOT COMUNICADOR CLP;MAQUINAS E EQUIPAMENTOS
HOTSPOT COMUNICADOR CLP;MAQUINAS E EQUIPAMENTOS
MODULO ELETRONICO DE CONTROLE;MAQUINAS E EQUIPAMENTOS
RESFRIADOR MACARICO CLP;MAQUINAS E EQUIPAMENTOS
RESFRIADOR MACARICO CLP;MAQUINAS E EQUIPAMENTOS
RESFRIADOR MACARICO CLP;MAQUINAS E EQUIPAMENTOS
RESFRIADOR MACARICO CLP;MAQUINAS E EQUIPAMENTOS
RESFRIADOR MACARICO CLP;MAQUINAS E EQUIPAMENTOS
RESFRIADOR MACARICO CLP;MAQUINAS E EQUIPAMENTOS
VALVULA DE DESVIO PNEUMATICA;MAQUINAS E EQUIPAMENTOS
VALVULA DE DESVIO PNEUMATICA;MAQUINAS E EQUIPAMENTOS
SISTEMA DE ALARME DE INCENDIO;MAQUINAS E EQUIPAMENTOS
LEITOR DE CODIGO DE BARRAS;MAQUINAS E EQUIPAMENTOS
LEITOR DE CODIGO DE BARRAS;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
BOMBA DE OLEO;MAQUINAS E EQUIPAMENTOS
MACACO HIDRAULICO;MAQUINAS E EQUIPAMENTOS
TRASMISSOR DA RETOMADORA DE COQUE;MAQUINAS E EQUIPAMENTOS
BOMBA DE TRANSFERENCIA;MAQUINAS E EQUIPAMENTOS
CANHAO DESAGREGADOR;MAQUINAS E EQUIPAMENTOS
PAINEL DE CONTROLE;MAQUINAS E EQUIPAMENTOS
MODULO ELETRONICO;MAQUINAS E EQUIPAMENTOS
CANHAO DESAGREGADOR;MAQUINAS E EQUIPAMENTOS
BOMBA DE TRANSFERENCIA;MAQUINAS E EQUIPAMENTOS
CANHAO DESAGREGADOR;MAQUINAS E EQUIPAMENTOS
SMARPHONE;MAQUINAS E EQUIPAMENTOS
BOMBA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLLOGIX CLP;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO CONTROLE;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO CONTROLE C/ 1 INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO CONTROLE C/ 1 INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO CONTROLE;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO CONTROLE;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
BOMBA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR UNIVERSAL DE DADOS;MAQUINAS E EQUIPAMENTOS
BOMBA DOSADORA;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO CONTROLE;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
ANALISADOR DE GASES;MAQUINAS E EQUIPAMENTOS
BOMBA COSTAL TIPO ANTI INCENDIO;MAQUINAS E EQUIPAMENTOS
BOMBA COSTAL TIPO ANTI INCENDIO;MAQUINAS E EQUIPAMENTOS
BOMBA COSTAL TIPO ANTI INCENDIO;MAQUINAS E EQUIPAMENTOS
BOMBA COSTAL TIPO ANTI INCENDIO;MAQUINAS E EQUIPAMENTOS
BOMBA COSTAL TIPO ANTI INCENDIO;MAQUINAS E EQUIPAMENTOS
BOMBA SUBMERSA;MAQUINAS E EQUIPAMENTOS
TANQUE DE ACO INOX;MAQUINAS E EQUIPAMENTOS
ROCADEIRA;MAQUINAS E EQUIPAMENTOS
ARMARIO DE MADEIRA C/ 2 PORTAS;MAQUINAS E EQUIPAMENTOS
MOTOBOMBA;MAQUINAS E EQUIPAMENTOS
MESA DE REUNIAO EM MADEIRA;MAQUINAS E EQUIPAMENTOS
MOTOSSERRA  FAB STHIL, MOD MS381,;MAQUINAS E EQUIPAMENTOS
ROCADEIRA  FAB STHIL, MOD FS 220,;MAQUINAS E EQUIPAMENTOS
MOTOBOMBA;MAQUINAS E EQUIPAMENTOS
LTH2400 LAMINA TRASEIRA HIDRAULICA 2400MM - VERMELHO;MAQUINAS E EQUIPAMENTOS
ROCADEIRA STIHL FS 220 DM 300 3;MAQUINAS E EQUIPAMENTOS
ROCADEIRA FS 220 STHIL;MAQUINAS E EQUIPAMENTOS
MESA DE REUNIAO EM MADEIRA;MAQUINAS E EQUIPAMENTOS
MESA DE REUNIAO EM MADEIRA;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA DE DRENAGEM;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA DE DRENAGEM;MAQUINAS E EQUIPAMENTOS
BOMBA HELICOIDAL;MAQUINAS E EQUIPAMENTOS
CILINDRO PNEUMATICO;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
MODULO CONTROL LOGIX;MAQUINAS E EQUIPAMENTOS
DATADOR SACOS VIDEOJET IMPRESSAO A JATO;MAQUINAS E EQUIPAMENTOS
DATADOR SACOS VIDEOJET IMPRESSAO A JATO;MAQUINAS E EQUIPAMENTOS
DATADOR SACOS VIDEOJET IMPRESSAO A JATO;MAQUINAS E EQUIPAMENTOS
PANELVIEW TOUCHSCREEN;MAQUINAS E EQUIPAMENTOS
PANELVIEW TOUCHSCREEN;MAQUINAS E EQUIPAMENTOS
SEGMENTO P/ REGUEIRA;MAQUINAS E EQUIPAMENTOS
SEGMENTO P/ REGUEIRA;MAQUINAS E EQUIPAMENTOS
SEPARADOR DINAMICO;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR DE POSICAO;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR DE POSICAO;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR DE POSICAO;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR DE POSICAO;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR DE POSICAO;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR NIVEL;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR NIVEL;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR NIVEL;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR NIVEL;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR NIVEL;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR NIVEL;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR NIVEL;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
VALVULA GUILHOTINA;MAQUINAS E EQUIPAMENTOS
VENTILADOR AXIAL;MAQUINAS E EQUIPAMENTOS
SOPRADOR SRV 1334 OMEL;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIF CM5-4 A-R-A-E-AQ;MAQUINAS E EQUIPAMENTOS
BOMBA HIDRAULICA IPV 5-32/01;MAQUINAS E EQUIPAMENTOS
BOMBA PISTAO VARIAVEL 02341949;MAQUINAS E EQUIPAMENTOS
MOTOREDUTOR 1955 P2A16;MAQUINAS E EQUIPAMENTOS
MOTOREDUTOR R77DZ100 LS4;MAQUINAS E EQUIPAMENTOS
VALVULA SINO DESPOEIR PNEUMAX;MAQUINAS E EQUIPAMENTOS
MOTOR GAIOLA WEG STANDART 3CV;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA WEG WMININ 3CV;MAQUINAS E EQUIPAMENTOS
MOTOR GAIOLA WEG WMINING 30CV;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 1.5KW 90 C/ FR F160;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 11KW 160 S/ FR F250;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 11KW 160 S/ FR FF265;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 15 KW FF300-EXT350;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 2.2KW 90 S/ FR F200;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 2.2KW 90 C/ FR F160;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 2.2KW 100 S/ FR F200;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 7.5KW 132 S/ FR F300;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 7.5KW 132 S/ FR F400;MAQUINAS E EQUIPAMENTOS
VALVULA BLOQUEIO Z4S-1XN N3M20;MAQUINAS E EQUIPAMENTOS
VALVULA BLOQUEIO Z4S-1XN N3M20;MAQUINAS E EQUIPAMENTOS
VAL DIRECIONAL 4WE6J6X/EG96;MAQUINAS E EQUIPAMENTOS
VAL DIRECIONAL 4WE6J6X/EG96;MAQUINAS E EQUIPAMENTOS
VALVULA REGUL FLUXO 2FRM6B76-2;MAQUINAS E EQUIPAMENTOS
VALVULA REGUL FLUXO 2FRM6B76-2;MAQUINAS E EQUIPAMENTOS
VALV RETENC GEMINAD 315BAR 6MM;MAQUINAS E EQUIPAMENTOS
VALV RETENC GEMINAD 315BAR 6MM;MAQUINAS E EQUIPAMENTOS
VALVULA SOLEN BLOQ HRP4VWH1HB0;MAQUINAS E EQUIPAMENTOS
VALVULA SOLEN BLOQ HRP4VWH1HB0;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 25 CV 4 POLOS;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 25 CV 4 POLOS;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA WMINING 5CV 6P;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA WMINING 5CV 6P;MAQUINAS E EQUIPAMENTOS
VALVULA DIR 2/2VIAS 9911000501;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 15 CV 4 POLOS;MAQUINAS E EQUIPAMENTOS
BOMBA PISTOES A10VSO 18DFR1/3R;MAQUINAS E EQUIPAMENTOS
BOMBA PISTOES A10VSO 18DFR1/3R;MAQUINAS E EQUIPAMENTOS
VALVULA ESFERA 3/4P BSP 500BAR;MAQUINAS E EQUIPAMENTOS
VALVULA ESFERA 3/4P BSP 500BAR;MAQUINAS E EQUIPAMENTOS
VALVUL RET H DES HRP4+B5585034;MAQUINAS E EQUIPAMENTOS
VALVUL RET H DES HRP4+B5585034;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 7.5 CV 2 POLOS;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 100 CV 4 POLOS;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 100 CV 4 POLOS;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 100 CV 4 POLOS;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA 3 CV 2 POLOS;MAQUINAS E EQUIPAMENTOS
MOTOR CA GAIOLA WMINING 25CV;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 1.5KW 90 C/ FR F200;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 3KW 132 C/ FR F350;MAQUINAS E EQUIPAMENTOS
MEGOMETRO ANALOGICO DIGITAL;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
ESTANTE DE ACO VAZADA C/ 6 PRATELEIRAS;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
CONTROLADOR DE RELE;MAQUINAS E EQUIPAMENTOS
CONTROLADOR RELE;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
CONTROLADOR DE BOMBA;MAQUINAS E EQUIPAMENTOS
BOMBA ALTA PRESSAO;MAQUINAS E EQUIPAMENTOS
CONTROLADOR DE VETOR;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
MESA DE MADEIRA C/ 16 PORTAS;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
MAQUINA VARREDORA;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
VENTILADORES DO FILTRO SEPARADOR;MAQUINAS E EQUIPAMENTOS
VENTILADORES DO FILTRO SEPARADOR;MAQUINAS E EQUIPAMENTOS
INVERSOR DE FREQUENCIA;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
BOMBA DE PISTAO;MAQUINAS E EQUIPAMENTOS
CONTROLADOR E PROGRAMADOR;MAQUINAS E EQUIPAMENTOS
EMPILHADEIRA DE CALCARIO;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
BOMBA HELICOIDAL;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
CAMINHAO BETONEIRA;MAQUINAS E EQUIPAMENTOS
SMARTPHONE;MAQUINAS E EQUIPAMENTOS
SENSOR TIPO DIAPASAO;MAQUINAS E EQUIPAMENTOS
DETECTOR DE GAS;MAQUINAS E EQUIPAMENTOS
APARELHO P/ APLICACAO DE ADESIVO;MAQUINAS E EQUIPAMENTOS
SMARTPHONE;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR DE NIVEL RADAR;MAQUINAS E EQUIPAMENTOS
SMARTPHONE;MAQUINAS E EQUIPAMENTOS
MOTOR DE CORRENTE ALTERNADA;MAQUINAS E EQUIPAMENTOS
TABLET;MAQUINAS E EQUIPAMENTOS
MEDIDOR DE AR INCORPORADO;MAQUINAS E EQUIPAMENTOS
SENSOR TIPO DIAPASAO;MAQUINAS E EQUIPAMENTOS
CELULA DE MEDICAO DE CO;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22218 EK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22218 EK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22218 EK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 22218 EK;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTO ROLO 22244 CKC3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23144 EKW33;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23228 CCKW3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 23228 CCKW3;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 24048 CA;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 24048 CA;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 241/500 ECA;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 241/500 ECA;MAQUINAS E EQUIPAMENTOS
ROLAMENTO AUTOCOMP 241/500 ECA;MAQUINAS E EQUIPAMENTOS
PC BRITAD PONTALETE 05-16-27;MAQUINAS E EQUIPAMENTOS
PC BRITAD PROTEC BRAC 11038062;MAQUINAS E EQUIPAMENTOS
PC BRITAD PROTEC BRAC 11038062;MAQUINAS E EQUIPAMENTOS
PC BRITAD PROTEC BRAC 11038062;MAQUINAS E EQUIPAMENTOS
PC BRITAD PROTEC BRAC 11038062;MAQUINAS E EQUIPAMENTOS
PC MAQ EIXO CARDAN 2400983;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO FLEXIVEL 1080T10;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO 422 TVG VOITH;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO EPK366 TV BI366;MAQUINAS E EQUIPAMENTOS
ACOPLAMENTO HIDRAULICO VOITH;MAQUINAS E EQUIPAMENTOS
BUCHA P/ROLAMENTO FIXA OH 3272;MAQUINAS E EQUIPAMENTOS
CAMISA DESGASTE BI PARTIDA;MAQUINAS E EQUIPAMENTOS
CAMISA DESGASTE BI PARTIDA;MAQUINAS E EQUIPAMENTOS
CASQUILHO S/ BASE 1350X760MM;MAQUINAS E EQUIPAMENTOS
CASQUILHO S/ BASE 1350X760MM;MAQUINAS E EQUIPAMENTOS
CHAPA ESP GUIA NYL 30X40X500MM;MAQUINAS E EQUIPAMENTOS
CILINDRO HIDRAULICO SN 807;MAQUINAS E EQUIPAMENTOS
CILINDRO HIDRAULICO SN 807;MAQUINAS E EQUIPAMENTOS
CILINDRO HIDRAULICO SN 807;MAQUINAS E EQUIPAMENTOS
CILINDRO HIDRAULICO SN 807;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSP ELEV 550X51900M;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSP 1200X5000MM 3LO;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSP 30P PN 2200 3LO;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSP 26P 3/16X1/16P;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSP LISA 3110X800MM;MAQUINAS E EQUIPAMENTOS
ELEMENTO  11871970  POLYSIUS;MAQUINAS E EQUIPAMENTOS
CORRENTE ELOS 19 X 75MM R2J02;MAQUINAS E EQUIPAMENTOS
CORRENTE ELOS 26 X 100MM 4.1M;MAQUINAS E EQUIPAMENTOS
CORRENTE ELOS 4600MM M-W2-0317;MAQUINAS E EQUIPAMENTOS
CORRENTE BUCHA/TALAS U3U05;MAQUINAS E EQUIPAMENTOS
CORRENTE BUCHA/TALAS AU022/250;MAQUINAS E EQUIPAMENTOS
DISTRIBUIDOR FLUXO PR 204-59-S;MAQUINAS E EQUIPAMENTOS
DISTRIBUIDOR FLUXO PR 307S FLS;MAQUINAS E EQUIPAMENTOS
EIXO FUSO DFO 309P0001 X200;MAQUINAS E EQUIPAMENTOS
EIXO MOTRIZ M-R0-0405 A0L01;MAQUINAS E EQUIPAMENTOS
EIXO PINHAO W2P17 AR 5.231.122;MAQUINAS E EQUIPAMENTOS
EIXO ARTIC ACO 720MMX65MM;MAQUINAS E EQUIPAMENTOS
EMBREAG WAD-40 WARNER C/ RASGO;MAQUINAS E EQUIPAMENTOS
EMENDA P/ ELEVADOR CACAMBAS;MAQUINAS E EQUIPAMENTOS
ROSCA TRANSP P/ MULTIFLEX DIR;MAQUINAS E EQUIPAMENTOS
AQUECEDOR 100/240V 0746755;MAQUINAS E EQUIPAMENTOS
TELA MALHA QUADR 5X1000X1150MM;MAQUINAS E EQUIPAMENTOS
HASTE PROLONGAD PISTAO MR20096;MAQUINAS E EQUIPAMENTOS
JUNTA EXP ACO INOX 10PX190MM;MAQUINAS E EQUIPAMENTOS
SENSOR INDUTIVO BI10-M30-AZ3X;MAQUINAS E EQUIPAMENTOS
PLAC DESG RD 152A M-K1-0067 K1;MAQUINAS E EQUIPAMENTOS
PLAC DESG XF-1839 R2M01;MAQUINAS E EQUIPAMENTOS
PLAC INT XA/HB/ZZ.9 W2A55 20MM;MAQUINAS E EQUIPAMENTOS
RETENTOR BORR 300X340X20/14MM;MAQUINAS E EQUIPAMENTOS
ROLO GUIA C/ EIXO T020246;MAQUINAS E EQUIPAMENTOS
ROTOR MEDICAO MC 800/50;MAQUINAS E EQUIPAMENTOS
SEGMENT ROD ACION 10X890X175MM;MAQUINAS E EQUIPAMENTOS
SEGMENTO P/RODA ACION P315/Z15;MAQUINAS E EQUIPAMENTOS
SEGMENTO P/RODA ACION U2U10;MAQUINAS E EQUIPAMENTOS
TALISCA RETOMAD CALCARIO A3L04;MAQUINAS E EQUIPAMENTOS
TECID FILTRAN 4.5X1420X2640MM;MAQUINAS E EQUIPAMENTOS
TUBO INJETOR AGUA DFO 20091861;MAQUINAS E EQUIPAMENTOS
VALVULA DIR 2/2VIAS 9911000501;MAQUINAS E EQUIPAMENTOS
VEDACAO SINO GDE PNEUMAX VITON;MAQUINAS E EQUIPAMENTOS
FONTE ALIMENT ELETRIC 17462-P2;MAQUINAS E EQUIPAMENTOS
ISOLADOR BUCHA PASSAGEM 815MM;MAQUINAS E EQUIPAMENTOS
TRANSMISSOR TEMPERAT  0-1500C;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 0.18KW 71 C/ FR F160;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 0.25KW 71 S/ FR F120;MAQUINAS E EQUIPAMENTOS
MOTOR SEW 0.37KW 71 S/ FR F120;MAQUINAS E EQUIPAMENTOS
MODULO ELET INDICAD 8540 TOLED;MAQUINAS E EQUIPAMENTOS
MODULO ELETR UNID CENTR AO2000;MAQUINAS E EQUIPAMENTOS
MODULO ELET MONIT VIBRC 1000;MAQUINAS E EQUIPAMENTOS
MODULO ELET DIGITAL R1756IA32;MAQUINAS E EQUIPAMENTOS
